datasetId,openFemaDataSet,datasetVersion,name,title,description,type,sortOrder,isSearchable,isNestedObject,isNullable,primaryKey,id,lastRefresh,hash
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,foundationDamage,Foundation Damage,FEMA-verified foundation damage?,boolean,52,0,0,0,0,9bbac6c4-2474-4f80-b0c8-359d85b8533a,2023-05-21T01:46:53.955Z,3f27eac9474f6d2e0a11d652764fe2b95f4ac4c7
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,foundationDamageAmount,Foundation Damage Amount,"Amount of damage reported to the foundation of the damage dwelling, in U.S. dollars","decimal(12,2)",53,1,0,1,0,0a495b18-f807-4cce-a62c-a008f7a997d5,2023-05-21T01:46:53.955Z,bf25f7f4fefb65544a294e8ed9dc886052443560
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,roofDamage,Roof Damage,Has the damage dwelling's roof been damaged?,boolean,54,0,0,0,0,09a977a5-39e7-4ddb-893c-724628d58efb,2023-05-21T01:46:53.955Z,01fc3727e39eb3506987f8192e294b076b5df6ed
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,roofDamageAmount,Roof Damage Amount,"Amount of damage reported to the damaged dwelling's roof, in U.S. dollars","decimal(12,2)",55,1,0,1,0,8095ab3a-0afd-4dbd-a436-6cd9102c1634,2023-05-21T01:46:53.955Z,f8b66f60cc182a27edf9d1c733cc05a02c4419ad
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,tsaEligible,TSA Eligible,Was applicant eligible for Transitional Sheltering Assistance (TSA)?,boolean,56,0,0,0,0,216abe4d-691c-4bb5-87f6-9c6f26ba1efd,2023-05-21T01:46:53.955Z,8df2bacc08e35c13974a3bedeae45ffeb91d2789
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,tsaCheckedIn,TSA Checked In,Did the applicant check in to a TSA property?,boolean,57,0,0,0,0,2c80c3ad-4490-4a28-9f7a-da36b8760c5e,2023-05-21T01:46:53.955Z,238d03733710bb4121811d5546bd89f8c887a021
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,rentalAssistanceEligible,Rental Assistance Eligible,Was the applicant eligible for Rental Assistance?,boolean,58,0,0,0,0,13a2b992-f9d7-4f8a-b9de-d3072146f8bc,2023-05-21T01:46:53.955Z,f189eb4e26b2be17248612fab1184b437ebc41ee
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,rentalAssistanceAmount,Rental Assistance Amount,Amount of Rental Assistance awarded in U.S. dollars,"decimal(8,2)",59,1,0,1,0,1ea9f3ba-e549-45db-b41c-ad0e602a1090,2023-05-21T01:46:53.955Z,06ad4d65e3fd2e402b9fefaec38385a12bcdf43c
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,repairAssistanceEligible,Repair Assistance Eligible,Was the applicant eligible for Home Repair Assistance?,boolean,60,0,0,0,0,48ab31f3-7f2c-4de0-945f-8f3e62bf847b,2023-05-21T01:46:53.955Z,a0f6efd0d507f9e5a68e661eeca4dc07be49a5a2
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,repairAmount,Repair Amount,Amount of Repair Assistance awarded in U.S. dollars,"decimal(8,2)",61,1,0,1,0,14b736b4-ab64-49c4-b829-9413ed19786a,2023-05-21T01:46:53.955Z,ae1f36d3e50b71861ca3aba03b3b571958fb7291
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,replacementAssistanceEligible,Replacement Assistance Eligible,Was the applicant eligible for Home Replacement Assistance?,boolean,62,0,0,0,0,90901eb6-3d63-40b1-b45c-3bf734377b7e,2023-05-21T01:46:53.955Z,2baf2f21b3d62afcef030184b6ee44fbb908b67c
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,replacementAmount,Replacement Amount,Amount of Replacement Assistance awarded in U.S. dollars,"decimal(8,2)",63,1,0,1,0,c45a0193-d05b-4d40-899d-7b3274bf8252,2023-05-21T01:46:53.955Z,5df463e71b72c89dad130ac7923a674fab0fdb49
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,personalPropertyEligible,Personal Property Eligible,Was the applicant eligible for ONA/Personal Property Assistance?,boolean,64,0,0,0,0,732f4d4b-8589-4c2d-8b1f-25b62e878c64,2023-05-21T01:46:53.955Z,abd0e0fecd6b8d50f52073ffab543758d5b6ceb1
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,personalPropertyAmount,Personal Property Amount,Amount of ONA awarded for Personal Property Assistance in U.S. dollars,"decimal(8,2)",65,1,0,1,0,537c1921-9e82-4853-b15d-5289409d8049,2023-05-21T01:46:53.955Z,eb736fa890f16a69ec28a01c793f6821cb198469
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,ihpMax,IHP Max,"For disasters declared prior to August 1, 2017, did the applicant receive the maximum IHP grant from FEMA?",boolean,66,0,0,0,0,a030f21e-d0b9-4ca1-be4e-8df0ae8074c5,2023-05-21T01:46:53.955Z,88d5151428f3480a6f6e7b4b0dac723ca099b9f4
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,haMax,HA Max,"For disasters declared after August 1, 2017, did the applicant receive the maximum HA grant from FEMA?",boolean,67,0,0,0,0,e5532c8a-991a-41a4-85cc-f1c806715d21,2023-05-21T01:46:53.955Z,0bf1447e2f916c857f30ee03f35ba02b3ec57e4e
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,onaMax,ONA Max,"For disasters declared after August 1, 2017, did the applicant receive the maximum ONA grant from FEMA?",boolean,68,0,0,0,0,93584155-a0b2-48f0-bb83-06d9c3964c4c,2023-05-21T01:46:53.955Z,a4ab150b7549da48a5240dea18d28306e83c8327
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,lastRefresh,Last Refresh,Date the record was last updated in the API data store,datetimez,69,1,0,0,0,82e9ae61-3bcc-426e-825f-7c5146fc8b7e,2023-05-21T01:46:53.955Z,b34daae30856f850ebfbefb5b1b5645e300a1161
openfema-34,IndividualsAndHouseholdsProgramValidRegistrations,1,id,ID,Unique ID assigned to the record,uuid,70,1,0,0,0,dd9e4d5b-0f57-4da3-ad30-577e9769ccdd,2023-05-21T01:46:53.955Z,ac2080065b5761c3d2a8af890213b1791c89424c
openfema-35,IpawsArchivedAlerts,1,originalMessage,Original XML Message,"The container for all component parts of the alert XML message. Please note that the original XML message as delivered by the API in a JSON format contains encoded content. That is, certain characters, double quotes for example, are escaped such that the original format is preserved. This content can be decoded with JSON parsers, computer languages, and some web browsers to see the raw XML format. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,1,0,0,0,0,328102fc-c203-412f-a263-896161dfee49,2023-05-21T01:46:53.955Z,0ccb674f5ecfe4a3cff13f22cc7acdd5bdf5ac40
openfema-35,IpawsArchivedAlerts,1,identifier,Identifier,"The identifier of the alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,2,1,0,0,0,4de329c9-3da2-4f96-845b-49cdc1b2c7c3,2023-05-21T01:46:53.955Z,ec7b181220156f11c3157570c1fe7375ffe82b65
openfema-35,IpawsArchivedAlerts,1,sender,Sender,"The identifier of the sender of the alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,3,1,0,0,0,ced19477-9718-48cf-aaf4-33d7319a0a85,2023-05-21T01:46:53.955Z,51c8fa2a5846448c94b8565400dfddc9f1dfcb41
openfema-35,IpawsArchivedAlerts,1,sent,Sent Date,"The time and date of the origination of the alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",datetimez,4,1,0,0,0,f7595e2c-54d9-48e3-b428-737096546c0a,2023-05-21T01:46:53.955Z,1e92ba381985b79fc0b096d094c28ffbd240ebfd
openfema-35,IpawsArchivedAlerts,1,status,Status,"The code denoting the appropriate handling of the alert message. Code Values: Actual - Actionable by all targeted recipients; Exercise - Actionable only by designated exercise participants; exercise identifier SHOULD appear in <note>; System -For messages that support alert network internal functions. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,5,1,0,0,0,dcd60497-85d4-43a0-b7fe-22b822462ca2,2023-05-21T01:46:53.955Z,34b714115e5999e50fa569e07a0f7bb0caed90e5
openfema-35,IpawsArchivedAlerts,1,msgType,Message Type,"The code denoting the nature of the alert message. Code Values: Alert -Initial information requiring attention by targeted recipients; Update -Updates and supersedes the earlier message(s) identified in <references>; Cancel - Cancels the earlier message(s) identified in <references>; Ack -Acknowledges receipt and acceptance of the message(s) identified in <references>. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,6,1,0,0,0,53ee71f9-23a7-4861-88a2-137371e524fc,2023-05-21T01:46:53.955Z,ad275dbd848862c19100c04191903b045d8d62ad
openfema-35,IpawsArchivedAlerts,1,source,Source,"The text identifying the source of the alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,7,1,0,1,0,01620065-5e8c-429d-bda7-1e078d0a6845,2023-05-21T01:46:53.955Z,be8ddb9582abadcc5eab8ca46e384d3862104eb2
openfema-35,IpawsArchivedAlerts,1,scope,Scope,"The code denoting the intended distribution of the alert message. Code Values: Public - For general dissemination to unrestricted audiences. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,8,1,0,0,0,0207860e-0340-4a9d-a08e-9dedfd09628d,2023-05-21T01:46:53.955Z,cf31aabd9a11d51df23d93a7af09d3b3c4835fe0
openfema-35,IpawsArchivedAlerts,1,restriction,Restriction,"The text describing the rule for limiting distribution of the restricted alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,9,1,0,1,0,98b8fa86-1c2b-49d9-a35e-f3b0dc5b6b9b,2023-05-21T01:46:53.955Z,f3e683afdd186a64e8a7ab2694f1cc97f1bc497e
openfema-35,IpawsArchivedAlerts,1,addresses,Addresses,"The group listing of intended recipients of the alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,10,1,0,1,0,0e192ae7-114c-4353-b6c4-3942935057cd,2023-05-21T01:46:53.955Z,4136fab7e5bd7501af94d4429ee53a65ef867ed4
openfema-35,IpawsArchivedAlerts,1,code,Code,"The code denoting the special handling of the alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,11,0,0,1,0,09438995-c1f0-4798-b51a-f60552baa5ee,2023-05-21T01:46:53.955Z,c9313cc3811134c8ef517494e575c4cf726e9838
openfema-35,IpawsArchivedAlerts,1,note,Note,"The text describing the purpose or significance of the alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,12,0,0,1,0,eda6dcfc-dfdb-45ea-a70e-7686caf55309,2023-05-21T01:46:53.955Z,717c4621e788bdd61054cf51b9557fb71431c135
openfema-35,IpawsArchivedAlerts,1,searchGeometry,Search Geometry,This field includes the GeoJSON of all of the well-formed geometries found in the info.area fields (polygon and circle). This field is included to facilitate geospatial queries to find alerts,geojson,13,1,0,1,0,6f2c8d24-b3f7-4835-921b-c31fa0bbf5d7,2023-05-21T01:46:53.955Z,91fdd2a238a60b0a6a86e27a8ed76cbddea0c56c
openfema-35,IpawsArchivedAlerts,1,references,References,"The group listing identifying earlier message(s) referenced by the alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",references[],14,0,0,1,0,75b39b51-746f-440c-b0cc-852603b9d82b,2023-05-21T01:46:53.955Z,80e4aebe97c35607bd80c9f523aa77bf37500fe4
openfema-35,IpawsArchivedAlerts,1,incidents,Incidents,"The group listing naming the referent incident(s) of the alert message. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",text,15,0,0,1,0,a14f0a30-0d01-4b74-8684-b364ebfab1d2,2023-05-21T01:46:53.955Z,6afff7e4416d0f1327f8cf9453db48f05d10ebbc
openfema-35,IpawsArchivedAlerts,1,info,Information,"The container for all component parts of the info sub-element of the alert message as an array. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",Info[],16,1,0,1,0,f4233264-8b5a-410e-92fc-94ee3a176ef3,2023-05-21T01:46:53.955Z,7f9fdf1709ed2dab8d412aec4761ab15371864c7
openfema-35,IpawsArchivedAlerts,1,cogId,COG ID,The COG Identifier Associated with the COG Profile,integer,17,1,0,0,0,d606cbb9-d27d-4d65-93f9-b5dbd5bd7f5e,2023-05-21T01:46:53.955Z,b258bebab4b176a55354ff3b75655095421a0495
openfema-35,IpawsArchivedAlerts,1,info.language,Info.Language,The code denoting the language of the info sub-element of the alert message,text,18,0,1,1,0,39e96d5a-7699-42c0-a3cb-182296472c92,2023-05-21T01:46:53.955Z,cceebb2eb686341e43defc7aa19ba3232d2576a9
openfema-35,IpawsArchivedAlerts,1,info.category,Info.Category,The code from the element denoting the category associated with the subject event of the alert message (See CAPv1.2 standard for code values),text,19,0,1,0,0,ef429531-a76c-460e-af25-9173767e2687,2023-05-21T01:46:53.955Z,6cadd28c43f5cb6b952e3275d542885f5d0ae0b5
openfema-35,IpawsArchivedAlerts,1,info.event,Info.Event,The text from the element denoting the type of the subject event associated with the alert message,text,20,0,1,1,0,6f3c9228-1496-41af-b337-f6d62f5b3181,2023-05-21T01:46:53.955Z,ee51ebd71942eed2760d5a39f015e05910755197
openfema-35,IpawsArchivedAlerts,1,info.responseType,Info.ResponseType,The code from the element denoting the type of action for the target audience for the alert message (See CAPv1.2 standard for code values),string[],21,0,1,1,0,f6e59f7d-64a3-4b8c-bc3b-a53d523d07af,2023-05-21T01:46:53.955Z,b7f50ac9491a568fcfce90416a382db9a9dc1136
openfema-35,IpawsArchivedAlerts,1,info.urgency,Info.Urgency,The code from the element denoting the urgency associated with the subject event of the alert message (See CAPv1.2 standard for code values),text,22,0,1,0,0,7565223b-9a13-4942-b9a2-42e3a3196f4c,2023-05-21T01:46:53.955Z,412432086b908d53306fade21fcdd67612ff7d6d
openfema-35,IpawsArchivedAlerts,1,info.severity,Info.Severity,The code from the element denoting the severity associated with the subject event of the alert message (See CAPv1.2 standard for code values),text,23,0,1,0,0,d7ccc9a6-182a-4ba5-ac56-10671b46ab90,2023-05-21T01:46:53.955Z,54d694eece682be8cae82fb8e819f26a4596385f
openfema-35,IpawsArchivedAlerts,1,info.certainty,Info.Certainty,The code from the element denoting the certainty associated with the subject event of the alert message (See CAPv1.2 standard for code values),text,24,0,1,0,0,9809819a-f4f6-4cbb-89c3-35e3d060ef10,2023-05-21T01:46:53.955Z,8955c0c68eb2aa527337bbe0ba88b919d41c43b9
openfema-35,IpawsArchivedAlerts,1,info.audience,Info.Audience,The text describing the intended audience of the alert message,text,25,0,1,1,0,2a83a34a-ddc6-4fe7-8b61-284ec074d04c,2023-05-21T01:46:53.955Z,9b6c25aa09c96210e3c6f9d59284077c1740c1ed
openfema-35,IpawsArchivedAlerts,1,info.eventCode,Info.EventCode,"The code from the element identifying the event type of the alert message. The data is transformed from the original format of valueName value {valueName: value} to better align with JSON structures. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",any[],26,1,1,1,0,5e12da9c-4982-4d07-a96f-84222547e913,2023-05-21T01:46:53.955Z,0371e9ef464db19f7a6dc01173a94080b2972aff
openfema-35,IpawsArchivedAlerts,1,info.effective,Info.Effective,The effective time of the information of the alert message,datetime,27,1,1,1,0,f9e37b21-1a1a-46ec-9c6c-1673a3145c02,2023-05-21T01:46:53.955Z,7d78c4a701f7fe2bfb23a74d82b1c9d82c1aefd0
openfema-35,IpawsArchivedAlerts,1,info.onset,Info.Onset,The expected time of the beginning of the subject event of the alert message,datetime,28,0,1,1,0,4ed6b0e2-3a1c-4299-b3c7-7488a4e9d6e2,2023-05-21T01:46:53.955Z,5d76ddf4c13f810f976502a75ee7686c94e8a69f
openfema-35,IpawsArchivedAlerts,1,info.expires,Info.Expires,The expiry time of the information of the alert message,datetime,29,1,1,1,0,60088e4d-c936-48d4-a7be-42d939846800,2023-05-21T01:46:53.955Z,442fea0b92c0db7e3da02a0725058701867b8046
openfema-35,IpawsArchivedAlerts,1,info.senderName,Info.SenderName,The text from the element naming the originator of the alert message,text,30,0,1,1,0,6e977f0c-bf0e-4676-8731-a272ea092b07,2023-05-21T01:46:53.955Z,762c89c7b92b89b30b8cf40bdb1fc92ab180c615
openfema-35,IpawsArchivedAlerts,1,info.headline,Info.Headline,"The text headline from the element of the alert message. If the value for element is not included in the alert, the following text shall be persisted in the metadata record and returned in the message list: 'No Headline'",text,31,0,1,1,0,af7e70b7-586f-469a-b1ce-4902c35e3e18,2023-05-21T01:46:53.955Z,8488be1e7544b1eeb95aea5f6850dfeae8385a7e
openfema-35,IpawsArchivedAlerts,1,info.description,Info.Description,The text describing the subject event of the alert message,text,32,0,1,1,0,deb61126-f59a-4331-8d8c-dfa5aa2c6708,2023-05-21T01:46:53.955Z,ac894b09a589988aa33dc46133f3aa180d77ffc0
openfema-35,IpawsArchivedAlerts,1,info.instruction,Info.Instruction,The text describing the recommended action to be taken by recipients of the alert message,text,33,0,1,1,0,9565989a-d7a8-4334-bbb1-0e84db778438,2023-05-21T01:46:53.955Z,e56153295d40583ae4174395988a79a530ab016f
openfema-35,IpawsArchivedAlerts,1,info.web,Info.Web,The identifier of the hyperlink associating additional information with the alert message,text,34,0,1,1,0,eef2a081-d26d-4e81-b9d5-6394c26bc5f1,2023-05-21T01:46:53.955Z,1b1f8ba1edccba5e41648c6cccdfe9fbd5dadae3
openfema-35,IpawsArchivedAlerts,1,info.contact,Info.Contact,The text describing the contact for follow-up and confirmation of the alert message,text,35,0,1,1,0,43270375-db24-49cb-9a4d-7f3c9836e465,2023-05-21T01:46:53.955Z,9b5fcca11db3cc0a6f307bb91ae2ee899df887b7
openfema-35,IpawsArchivedAlerts,1,info.parameter,Info.Parameter,"A system specific additional parameter associated with the alert message. The data is transformed from the original format of valueName value {valueName: value} to better align with JSON structures. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",object[],36,0,1,1,0,ed7cc121-f308-45bc-815c-8038a6e38996,2023-05-21T01:46:53.955Z,28d87e4a36e3348844b9e62f52d3ac203b30bd7b
openfema-35,IpawsArchivedAlerts,1,eventCode,Event Code,"This field includes all of the event Codes from each of the info objects contained in the alert. Each info object still maintains its own event codes. This is used to facilitate searches for any alerts that may contain a specific eventCode. The code from the element identifying the event type of the alert message. The data is transformed from the original format of valueName value {valueName: value} to better align with JSON structures. For additional information on the metadata, please see the IPAWS Data Dictionary URL: https://docs.oasis-open.org/emergency/cap/v1.2/CAP-v1.2-os.pdf",eventCode[],37,1,0,1,0,b1ade4d9-1368-457c-9c14-f7b65ed110eb,2023-05-21T01:46:53.955Z,6b6e63cf67f74b83dffebfc0253bdb4c6f402d0a
